!Num,...Nombre...,#Uni,Tipo,.PotIns,.GerMin,.GerMax,..Teif.,..Ih...,.CVaria,.MR.,Comb,...G1..,.CEsp.1,...G2..,.CEsp.2,...G3..,.CEsp.3,NAdF,...1,...2,...3,ComT,CTransp,StartUp,sfal,NGas,NuCC,..NombreCC..,CoefE.
251.0000,RESHMA_PWR,1,0,85.0000,0,85.0000,0.06278538812785388,0.06278538812785388,197.0900402414487,0,5,100,0.00022932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252.0000,SHAHTAJ,1,0,32.0000,0,32.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253.0000,HUNZA,1,0,50.0000,0,50.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254.0000,Sheikho,1,0,30.0000,0,30.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255.0000,Indus,1,0,31.0000,0,31.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.0000,Faran,1,0,27.0000,0,27.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257.0000,Ms-Layyah,1,0,22.4100,0,22.4100,0.06278538812785388,0.06278538812785388,174.669894128343,1,7,100,0.001945231987000772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258.0000,Itefaq,1,0,31.0000,0,31.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259.0000,Bahawalpur,1,0,31.0000,0,31.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260.0000,Mirpurkhas,1,0,26.0000,0,26.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
